occurrenceID,eventID.quadrat,eventDate,country,locality,site,strata,pictureID.x,replicateID,scientificName,abundance,pictureID.y,Cover,AphiaID,Match type,LSID,ScientificName_1,AphiaID_accepted,ScientificName_accepted,rank,occurrenceStatus
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00066,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,4,Without Substrate,NA,DSCN8685,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00067,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,4,Corallina officinalis,NA,DSCN8685,21,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00068,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,4,Porifera sp1,NA,DSCN8685,1,558,exact,urn:lsid:marinespecies.org:taxname:558,Porifera,558,Porifera,Phylum,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00069,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,4,Polysiphonia sp.,NA,DSCN8685,2,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00070,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,4,Polychaeta,NA,DSCN8685,18,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00071,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Bare rock,NA,DSCN8686,51,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00072,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Without Substrate,NA,DSCN8686,3,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00073,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Corallina officinalis,NA,DSCN8686,6,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00074,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Polysiphonia sp.,NA,DSCN8686,1,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00075,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Polychaeta,NA,DSCN8686,7,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00076,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,5,Ulva sp.,NA,DSCN8686,32,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00077,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Bare rock,NA,DSCN8687,52,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00078,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Without Substrate,NA,DSCN8687,10,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00079,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Corallina officinalis,NA,DSCN8687,10,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00080,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Polysiphonia sp.,NA,DSCN8687,6,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00081,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Polychaeta,NA,DSCN8687,5,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00082,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,6,Ulva sp.,NA,DSCN8687,17,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00083,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Bare rock,NA,DSCN8688,47,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00084,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Without Substrate,NA,DSCN8688,10,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00085,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Corallina officinalis,NA,DSCN8688,16,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00086,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Polysiphonia sp.,NA,DSCN8688,3,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00087,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Polychaeta,NA,DSCN8688,4,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00088,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,7,Ulva sp.,NA,DSCN8688,20,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00089,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,DSCN8689,8,Trophon geversianus,1,NA,NA,197512,exact,urn:lsid:marinespecies.org:taxname:197512,Trophon geversianus,197512,Trophon geversianus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00090,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Bare rock,NA,DSCN8689,49,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00091,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Without Substrate,NA,DSCN8689,14,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00092,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Corallina officinalis,NA,DSCN8689,23,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00093,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Phaeophyceae,NA,DSCN8689,1,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00094,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Polysiphonia sp.,NA,DSCN8689,5,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00095,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,8,Ulva sp.,NA,DSCN8689,8,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00096,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,DSCN8690,9,Cyrtograpsus altimanus,1,NA,NA,444763,exact,urn:lsid:marinespecies.org:taxname:444763,Cyrtograpsus altimanus,444763,Cyrtograpsus altimanus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00097,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Bare rock,NA,DSCN8690,42,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00098,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Without Substrate,NA,DSCN8690,6,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00099,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Corallina officinalis,NA,DSCN8690,18,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00100,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Phaeophyceae,NA,DSCN8690,1,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00101,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Polysiphonia sp.,NA,DSCN8690,14,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00102,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Polychaeta,NA,DSCN8690,2,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00103,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,9,Ulva sp.,NA,DSCN8690,17,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00104,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Bare rock,NA,DSCN8691,43,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00105,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Without Substrate,NA,DSCN8691,15,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00106,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Corallina officinalis,NA,DSCN8691,10,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00107,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Ulva prolifera,NA,DSCN8691,1,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00108,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Polysiphonia sp.,NA,DSCN8691,7,143853,exact,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,143853,Polysiphonia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00109,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Polychaeta,NA,DSCN8691,8,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00110,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,NA,10,Ulva sp.,NA,DSCN8691,16,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00111,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,DSCN8672,1,Siphonaria lessoni,64,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00112,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,Bare rock,NA,DSCN8672,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00113,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,"Balanus glandula Darwin, 1854",NA,DSCN8672,1,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00114,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,"Balanus glandula Darwin, 1855",NA,DSCN8672,2,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00115,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8672,90,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00116,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,Bryopsis australis Sonder,NA,DSCN8672,1,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00117,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,Ulva prolifera,NA,DSCN8672,1,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00118,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,1,Ralfsia sp.,NA,DSCN8672,3,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00119,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,DSCN8673,2,Siphonaria lessoni,32,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00120,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,Bare rock,NA,DSCN8673,1,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00121,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,"Balanus glandula Darwin, 1854",NA,DSCN8673,5,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00122,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,"Balanus glandula Darwin, 1855",NA,DSCN8673,1,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00123,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8673,88,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00124,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,Bryopsis australis Sonder,NA,DSCN8673,1,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00125,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,Ulva prolifera,NA,DSCN8673,1,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00126,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,2,Ralfsia sp.,NA,DSCN8673,3,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00127,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,DSCN8674,3,Siphonaria lessoni,60,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00128,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,3,Bare rock,NA,DSCN8674,5,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00129,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,3,"Balanus glandula Darwin, 1854",NA,DSCN8674,3,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00130,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,2018-11-05,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,NA,3,"Balanus glandula Darwin, 1855",NA,DSCN8674,2,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
